level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	122	1	1	2	1006	901	15	7	67.979767	life
5	1	122	1	1	3	1030	902	27	6	93.305573	science
5	1	122	1	1	4	1062	901	30	10	57.935711	profe
2	1	123	0	0	0	1119	900	12	8	-1	
3	1	123	1	0	0	1119	900	12	8	-1	
4	1	123	1	1	0	1119	900	12	8	-1	
5	1	123	1	1	1	1119	900	12	8	84.672867	nal
2	1	124	0	0	0	1264	900	32	8	-1	
3	1	124	1	0	0	1264	900	32	8	-1	
4	1	124	1	1	0	1264	900	32	8	-1	
5	1	124	1	1	1	1264	900	21	8	95.391136	For
5	1	124	1	1	2	1290	900	6	8	78.917938	chs
2	1	125	0	0	0	1315	903	5	6	-1	
3	1	125	1	0	0	1315	903	5	6	-1	
4	1	125	1	1	0	1315	903	5	6	-1	
5	1	125	1	1	1	1315	903	5	6	70.885406	y
2	1	126	0	0	0	1340	900	3	8	-1	
3	1	126	1	0	0	1340	900	3	8	-1	
4	1	126	1	1	0	1340	900	3	8	-1	
5	1	126	1	1	1	1340	900	3	8	23.735115	d
2	1	127	0	0	0	41	914	328	15	-1	
3	1	127	1	0	0	41	914	328	15	-1	
4	1	127	1	1	0	41	914	328	15	-1	
5	1	127	1	1	1	41	917	29	12	96.702545	your
5	1	127	1	1	2	75	914	60	15	95.884064	briefings,
5	1	127	1	1	3	140	914	24	12	95.942665	and
5	1	127	1	1	4	169	914	53	15	96.921669	sharpen
5	1	127	1	1	5	227	917	29	12	96.983795	your
5	1	127	1	1	6	261	914	108	15	95.833061	decision-making
2	1	128	0	0	0	783	914	76	11	-1	
3	1	128	1	0	0	783	914	76	11	-1	
4	1	128	1	1	0	783	914	76	11	-1	
5	1	128	1	1	1	783	915	32	7	95.795258	teams
5	1	128	1	1	2	819	914	19	8	96.112228	and
5	1	128	1	1	3	842	917	17	8	92.451065	ager
2	1	129	0	0	0	873	917	14	5	-1	
3	1	129	1	0	0	873	917	14	5	-1	
4	1	129	1	1	0	873	917	14	5	-1	
5	1	129	1	1	1	873	917	14	5	57.752960	jes
2	1	130	0	0	0	997	916	94	10	-1	
3	1	130	1	0	0	997	916	94	10	-1	
4	1	130	1	1	0	997	916	94	10	-1	
5	1	130	1	1	1	997	916	32	8	91.680664	health
5	1	130	1	1	2	1033	918	22	6	96.386948	care
5	1	130	1	1	3	1059	916	32	10	76.776001	profes
2	1	131	0	0	0	1108	916	19	8	-1	
3	1	131	1	0	0	1108	916	19	8	-1	
4	1	131	1	1	0	1108	916	19	8	-1	
5	1	131	1	1	1	1108	916	19	8	49.726616	nals
2	1	132	0	0	0	1258	916	91	10	-1	
3	1	132	1	0	0	1258	916	91	10	-1	
4	1	132	1	1	0	1258	916	91	10	-1	
5	1	132	1	1	1	1258	916	50	10	87.333588	advocacy
5	1	132	1	1	2	1312	916	37	8	95.150421	leaders
2	1	133	0	0	0	1021	931	84	8	-1	
3	1	133	1	0	0	1021	931	84	8	-1	
4	1	133	1	1	0	1021	931	84	8	-1	
5	1	133	1	1	1	1017	920	21	28	67.685806	‘and
5	1	133	1	1	2	1044	931	61	8	92.585365	consultants
2	1	134	0	0	0	42	937	150	14	-1	
3	1	134	1	0	0	42	937	150	14	-1	
4	1	134	1	1	0	42	937	150	14	-1	
5	1	134	1	1	1	42	941	10	8	96.856407	in
5	1	134	1	1	2	59	939	59	12	95.894867	minutes,
5	1	134	1	1	3	125	938	22	11	96.840950	not
5	1	134	1	1	4	153	937	39	12	96.623161	hours.
2	1	135	0	0	0	784	951	102	9	-1	
3	1	135	1	0	0	784	951	102	9	-1	
4	1	135	1	1	0	784	951	102	9	-1	
5	1	135	1	1	1	784	951	52	9	95.846489	Discounts
5	1	135	1	1	2	840	951	46	9	88.508224	available
2	1	136	0	0	0	1019	957	87	13	-1	
3	1	136	1	0	0	1019	957	87	13	-1	
4	1	136	1	1	0	1019	957	87	13	-1	
5	1	136	1	1	1	1019	957	31	10	95.282227	£330
5	1	136	1	1	2	1054	957	52	13	88.040604	annually
2	1	137	0	0	0	1260	954	87	13	-1	
3	1	137	1	0	0	1260	954	87	13	-1	
4	1	137	1	1	0	1260	954	87	13	-1	
5	1	137	1	1	1	1260	954	31	10	96.197296	£198
5	1	137	1	1	2	1295	954	52	13	89.731003	annually
2	1	138	0	0	0	810	967	50	9	-1	
3	1	138	1	0	0	810	967	50	9	-1	
4	1	138	1	1	0	810	967	50	9	-1	
5	1	138	1	1	1	810	967	15	9	77.535675	for
5	1	138	1	1	2	828	968	32	8	77.535675	teams
2	1	139	0	0	0	1014	975	97	13	-1	
3	1	139	1	0	0	1014	975	97	13	-1	
4	1	139	1	1	0	1014	975	97	13	-1	
5	1	139	1	1	1	1014	975	27	12	74.772240	(£30
5	1	139	1	1	2	1045	978	20	10	96.480560	per
5	1	139	1	1	3	1069	975	42	13	96.167831	month)
2	1	140	0	0	0	1255	972	97	14	-1	
3	1	140	1	0	0	1255	972	97	14	-1	
4	1	140	1	1	0	1255	972	97	14	-1	
5	1	140	1	1	1	1255	972	27	13	74.880951	(€18
5	1	140	1	1	2	1286	976	20	10	96.848656	per
5	1	140	1	1	3	1309	972	43	13	96.523773	month)
2	1	141	0	0	0	245	993	172	27	-1	
3	1	141	1	0	0	245	993	172	27	-1	
4	1	141	1	1	0	245	993	172	27	-1	
5	1	141	1	1	1	245	993	31	27	64.695122	#8
5	1	141	1	1	2	290	1001	55	12	96.800804	Exclusive
5	1	141	1	1	3	349	1003	68	12	92.392731	community
2	1	142	0	0	0	456	995	134	21	-1	
3	1	142	1	0	0	456	995	134	21	-1	
4	1	142	1	1	0	456	995	134	21	-1	
5	1	142	1	1	1	456	995	20	21	65.457611	+,
5	1	142	1	1	2	493	1002	52	13	65.457611	stronger
5	1	142	1	1	3	549	1003	41	12	94.964462	impact
2	1	143	0	0	0	74	992	135	31	-1	
3	1	143	1	0	0	74	992	135	31	-1	
4	1	143	1	1	0	74	992	135	31	-1	
5	1	143	1	1	1	74	992	84	31	12.557182	Tasted
5	1	143	1	1	2	163	1001	46	14	54.096203	insights
2	1	144	0	0	0	1245	1015	114	11	-1	
3	1	144	1	0	0	1245	1015	114	11	-1	
4	1	144	1	1	0	1245	1015	114	11	-1	
5	1	144	1	1	1	1245	1015	22	11	96.647079	Get
5	1	144	1	1	2	1272	1015	53	11	96.666679	discount
5	1	144	1	1	3	1329	1015	30	11	96.839729	code
